securityName,secId,performanceId,holdingTypeId,weighting,numberOfShare,marketValue,shareChange,country,ticker,totalReturn1Year,forwardPERatio,stockRating,assessment,economicMoat,sector,sectorCode,holdingTrend,holdingType,isin,cusip,secondarySectorId,superSectorName,primarySectorName,secondarySectorName,firstBoughtDate,maturityDate,coupon,currency,localCurrencyCode,prospectusNetExpenseRatio,oneYearReturn,morningstarRating,ePUsedForOverallRating,analystRating,medalistRating,medalistRatingLabel,hasIssuerRating,overallRatingPublishDateUtc,totalAssets,ttmYield,epUsedFor1YearReturn,morningstarCategory,totalAssetsMagnitude,lastTurnoverRatio,susEsgRiskScore,susEsgRiskGlobes,esgAsOfDate,susEsgRiskCategory,managementExpenseRatio,qualRating,quantRating,bestRatingType,securityType,domicileCountryId,currencyName,originalMarketValue,isMomentumFilterFlag
Aviva PLC,0P000090RJ,0P000090RJ,E,0.17724,4109722.0,30287862.0,0.0,United Kingdom,AV.,37.0087,,4,Undervalued,None,Financial Services,financialService,,Equity,GB00BPQY8M80,,,,,,2010-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,13.6951,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,GBR,British Pound Sterling,30287862.37,False
Daimler Truck Holding AG Ordinary Shares,0P0001O38V,,E,0.17685,714133.0,30222109.0,0.0,Germany,DTG,4.4202,,3,Fairly Valued,Narrow,Industrials,industrials,,Equity,DE000DTR0CK8,D1T3RZ100,,,,,2021-12-10T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,20.0122,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,DEU,Euro,30222108.56,False
Leonardo SpA Az nom Post raggruppamento,0P00009DKB,0P00009DKB,E,0.1753,515603.0,29956534.0,0.0,Italy,LDO,66.3047,,3,Fairly Valued,Narrow,Industrials,industrials,,Equity,IT0003856405,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,21.9729,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,ITA,Euro,29956534.3,False
Sampo Oyj Class A,0P0000A6NH,0P0000A6NH,E,0.17389,3284260.0,29715984.0,0.0,Finland,SAMPO,19.1611,,4,Undervalued,Narrow,Financial Services,financialService,,Equity,FI4000552500,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.719,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,FIN,Euro,29715984.49,False
Ryanair Holdings PLC,0P0000AX67,0P0000AX67,E,0.1728,1085663.0,29530034.0,0.0,Ireland,RYA,35.2514,,3,Fairly Valued,None,Industrials,industrials,,Equity,IE00BYTBXV33,,,,,,2016-02-29T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,19.4442,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,IRL,Euro,29530033.6,False
Veolia Environnement SA,0P00009WS3,0P00009WS3,E,0.17142,860299.0,29293181.0,0.0,France,VIE,30.724,,3,Fairly Valued,Narrow,Industrials,industrials,,Equity,FR0000124141,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,21.5593,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,FRA,Euro,29293180.95,False
MTU Aero Engines AG,0P00009QR7,0P00009QR7,E,0.16853,72018.0,28799998.0,0.0,Germany,MTX,21.8608,,4,Undervalued,Wide,Industrials,industrials,,Equity,DE000A0D9PT0,,,,,,2015-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,24.3172,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,DEU,Euro,28799998.2,False
Heineken NV,0P0000A63C,0P0000A63C,E,0.16832,373835.0,28762865.0,0.0,Netherlands,HEIA,1.0644,,3,Fairly Valued,Wide,Consumer Defensive,consumerDefensive,,Equity,NL0000009165,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,18.0836,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,NLD,Euro,28762864.9,False
Universal Music Group NV,0P0001NBPU,,E,0.16576,1479172.0,28326144.0,0.0,Netherlands,UMG,-29.2908,,5,Undervalued,Wide,Communication Services,communicationsServices,,Equity,NL0015000IY2,,,,,,2021-09-21T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,9.7402,5.0,2026-01-07T06:00:00.000,Negligible,,,4,Qual,ST,NLD,Euro,28326143.8,False
ACS Actividades de Construccion y Servicios SA,0P0000A5SO,0P0000A5SO,E,0.16507,266111.0,28207766.0,0.0,Spain,ACS,108.5212,,2,Overvalued,,Industrials,industrials,,Equity,ES0167050915,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,24.9034,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,ESP,Euro,28207766.0,False
Volkswagen AG Participating Preferred,0P0000CM6M,0P0000CM6M,E,0.16369,268713.0,27973023.0,0.0,Germany,VOW3,11.7997,,3,Fairly Valued,None,Consumer Cyclical,consumerCyclical,,Equity,DE0007664039,,304002,corporate,Preferred,Consumer Cyclical,2017-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,23.6457,3.0,2026-01-07T06:00:00.000,Medium,,,5,Qual,ST,DEU,Euro,27973023.3,False
Vestas Wind Systems AS,0P0000A5Q5,0P0000A5Q5,E,0.16358,1320153.0,27953583.0,0.0,Denmark,VWS,64.9516,,3,Fairly Valued,None,Industrials,industrials,,Equity,DK0061539921,,,,,,2014-10-31T05:00:00.000,,,DKK,,,,,0,,,,False,,,,0,,,,21.3277,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,DNK,Danish Krone,27953582.68,False
Engie SA,0P00009WHF,0P00009WHF,E,0.1623,1034146.0,27735796.0,0.0,France,ENGI,76.192,,2,Overvalued,None,Utilities,utilities,,Equity,FR0010208488,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,21.8026,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,FRA,Euro,27735795.72,False
Svenska Handelsbanken AB Class A,0P0000A6H5,0P0000A6H5,E,0.16194,2064232.0,27673326.0,0.0,Sweden,SHB A,19.3364,,3,Fairly Valued,Narrow,Financial Services,financialService,,Equity,SE0007100599,,,,,,2015-10-31T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,14.2104,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,SWE,Swedish Krona,27673326.44,False
Fresenius SE & Co KGaA,0P00009QPQ,0P00009QPQ,E,0.16169,533218.0,27631357.0,0.0,Germany,FRE,44.4354,,3,Fairly Valued,Narrow,Healthcare,healthcare,,Equity,DE0005785604,,,,,,2016-02-29T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,11.6635,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,DEU,Euro,27631356.76,False
Amadeus IT Group SA,0P0000P5MC,0P0000P5MC,E,0.16106,574830.0,27522860.0,0.0,Spain,AMS,-28.0537,,4,Undervalued,Narrow,Technology,technology,,Equity,ES0109067019,,,,,,2012-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,14.3662,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,ESP,Euro,27522860.4,False
Koninklijke Philips NV,0P0000A63V,0P0000A63V,E,0.15823,1016132.0,27039273.0,0.0,Netherlands,PHIA,12.5415,,4,Undervalued,Wide,Healthcare,healthcare,,Equity,NL0000009538,,,,,,2015-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,20.2915,3.0,2026-01-07T06:00:00.000,Medium,,,5,Qual,ST,NLD,Euro,27039272.52,False
Aena SME SA,0P00015CW1,0P00015CW1,E,0.15595,961409.0,26650257.0,0.0,Spain,AENA,32.5877,,1,Overvalued,,Industrials,industrials,,Equity,ES0105046017,,,,,,2015-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,12.5484,4.0,2026-01-07T06:00:00.000,Low,,,1,Quan,ST,ESP,Euro,26650257.48,False
Credit Agricole SA,0P00009WE1,0P00009WE1,E,0.15524,1449685.0,26529236.0,0.0,France,ACA,24.9516,,2,Overvalued,None,Financial Services,financialService,,Equity,FR0000045072,,,,,,2013-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,17.6794,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,FRA,Euro,26529235.5,False
Equinor ASA,0P0000BWW7,0P0000BWW7,E,0.155,1103644.0,26488007.0,0.0,Norway,EQNR,10.0223,,3,Fairly Valued,None,Energy,energy,,Equity,NO0010096985,,,,,,2012-04-30T05:00:00.000,,,NOK,,,,,0,,,,False,,,,0,,,,27.3956,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,NOR,Norwegian Krone,26488006.82,False
Saab AB Class B,0P0000A6J8,0P0000A6J8,E,0.15464,429479.0,26425746.0,0.0,Sweden,SAAB B,129.4408,,2,Overvalued,Wide,Industrials,industrials,,Equity,SE0021921269,,,,,,2023-02-01T06:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,30.2879,2.0,2026-01-07T06:00:00.000,High,,,2,Qual,ST,SWE,Swedish Krona,26425745.97,False
Vonovia SE,0P00011LYO,0P00011LYO,E,0.15261,969124.0,26079127.0,0.0,Germany,VNA,0.4571,,5,Undervalued,,Real Estate,realEstate,,Equity,DE000A1ML7J1,,,,,,2015-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,6.3557,5.0,2026-01-07T06:00:00.000,Negligible,,,5,Quan,ST,DEU,Euro,26079126.84,False
Swisscom AG,0P0000A5G5,0P0000A5G5,E,0.15214,33751.0,25999317.0,0.0,Switzerland,SCMN,46.4473,,1,Overvalued,None,Communication Services,communicationsServices,,Equity,CH0008742519,,,,,,2010-10-31T05:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,17.1646,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,CHE,Swiss Franc,25999317.4,False
Repsol SA,0P0000A5SE,0P0000A5SE,E,0.14996,1453107.0,25625542.0,0.0,Spain,REP,46.9916,,2,Overvalued,None,Energy,energy,,Equity,ES0173516115,,,,,,2021-10-26T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,28.6736,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,ESP,Euro,25625541.95,False
STMicroelectronics NV,0P00009WQL,0P00009WQL,E,0.14993,890237.0,25621013.0,76.0,Singapore,STMPA,14.71,,3,Fairly Valued,Narrow,Technology,technology,,Equity,NL0000226223,,,,,,2016-02-29T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,14.9364,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,NLD,Euro,25621013.21,False
Kering SA,0P00009WNR,0P00009WNR,E,0.14619,90399.0,24981764.0,0.0,France,KER,3.8853,,4,Undervalued,Narrow,Consumer Cyclical,consumerCyclical,,Equity,FR0000121485,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,9.7393,5.0,2026-01-07T06:00:00.000,Negligible,,,4,Qual,ST,FRA,Euro,24981763.65,False
Hexagon AB Class B,0P0000A6GC,0P0000A6GC,E,0.14447,2677390.0,24688203.0,0.0,Sweden,HEXA B,-21.5325,,3,Fairly Valued,None,Technology,technology,,Equity,SE0015961909,,,,,,2013-04-30T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,12.8531,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,SWE,Swedish Krona,24688202.92,False
AIB Group PLC,0P0000CG34,0P0000CG34,E,0.14412,2771811.0,24627541.0,0.0,Ireland,A5G,51.2246,,2,Overvalued,,Financial Services,financialService,,Equity,IE00BF0L3536,,,,,,2022-11-30T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.1744,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,IRL,Euro,24627540.74,False
Next PLC,0P00007ONZ,0P00007ONZ,E,0.14408,165042.0,24621562.0,0.0,United Kingdom,NXT,36.1679,,2,Overvalued,,Consumer Cyclical,consumerCyclical,,Equity,GB0032089863,,,,,,2016-02-29T06:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,15.6334,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,GBR,British Pound Sterling,24621562.19,False
Banca Monte dei Paschi di Siena,0P00009DHO,0P00009DHO,E,0.14308,2856969.0,24449941.0,0.0,Italy,BMPS,49.5697,,3,Fairly Valued,,Financial Services,financialService,,Equity,IT0005508921,,,,,,2023-12-18T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,18.0074,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,ITA,Euro,24449940.7,False
InterContinental Hotels Group PLC,0P00007YW7,0P00007YW7,E,0.14036,195492.0,23985886.0,0.0,United Kingdom,IHG,5.9346,,2,Overvalued,Wide,Consumer Cyclical,consumerCyclical,,Equity,GB00BHJYC057,,,,,,2016-05-31T05:00:00.000,,,USD,,,,,0,,,,False,,,,0,,,,16.6268,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,GBR,US Dollar,23985886.14,False
PKO Bank Polski SA,0P0000EQZ4,0P0000EQZ4,E,0.13836,1112510.0,23644468.0,0.0,Poland,PKO,35.5724,,3,Fairly Valued,,Financial Services,financialService,,Equity,PLPKO0000016,,,,,,2023-02-01T06:00:00.000,,,PLN,,,,,0,,,,False,,,,0,,,,19.119,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,POL,Polish Zloty,23644468.4,False
Novonesis (Novozymes) B Class B,0P0000A5QX,0P0000A5QX,E,0.13781,454306.0,23550639.0,0.0,Denmark,NSIS B,-2.0833,,3,Fairly Valued,Wide,Basic Materials,basicMaterials,,Equity,DK0060336014,,,,,,2013-04-30T05:00:00.000,,,DKK,,,,,0,,,,False,,,,0,,,,17.5886,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,DNK,Danish Krone,23550639.29,False
Halma PLC,0P00007OE5,0P00007OE5,E,0.13674,514724.0,23366789.0,0.0,United Kingdom,HLMA,34.2316,,2,Overvalued,Narrow,Industrials,industrials,,Equity,GB0004052071,,,,,,2015-04-30T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,12.8543,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,GBR,British Pound Sterling,23366788.75,False
Capgemini SE,0P00009WCN,0P00009WCN,E,0.13584,220442.0,23212543.0,0.0,France,CAP,-33.7755,,5,Undervalued,Narrow,Technology,technology,,Equity,FR0000125338,,,,,,2016-02-29T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,11.2009,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,FRA,Euro,23212542.6,True
Boliden AB,0P0000A6M4,0P0000A6M4,E,0.13457,371709.0,22997106.0,0.0,Sweden,BOL,71.1579,,2,Overvalued,,Basic Materials,basicMaterials,,Equity,SE0020050417,,,,,,2010-10-31T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,17.288,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,SWE,Swedish Krona,22997105.76,False
L'Oreal SA,0P00009WL0,0P00009WL0,E,0.13448,58246.0,22980959.0,0.0,France,OR,20.3773,,3,Fairly Valued,Wide,Consumer Defensive,consumerDefensive,,Equity,FR0000120321,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,16.8985,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,FRA,Euro,22980959.3,False
Wartsila Corp,0P0000A5WD,0P0000A5WD,E,0.13427,627956.0,22945512.0,0.0,Finland,WRT1V,104.0839,,1,Overvalued,Wide,Industrials,industrials,,Equity,FI0009003727,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,23.3641,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,FIN,Euro,22945512.24,False
ABN AMRO Bank NV,0P0001704L,0P0001704L,E,0.13401,788308.0,22900347.0,0.0,Netherlands,ABN,71.0796,,2,Overvalued,Narrow,Financial Services,financialService,,Equity,NL0011540547,,,,,,2016-06-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,14.1452,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,NLD,Euro,22900347.4,False
Legal & General Group PLC,0P00007OJS,0P00007OJS,E,0.13351,7328564.0,22814905.0,0.0,United Kingdom,LGEN,22.9623,,3,Fairly Valued,,Financial Services,financialService,,Equity,GB0005603997,,,,,,2012-04-30T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,16.7652,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,GBR,British Pound Sterling,22814905.08,False
Antofagasta PLC,0P000090RC,0P000090RC,E,0.1321,492533.0,22573841.0,0.0,United Kingdom,ANTO,111.0183,,2,Overvalued,,Basic Materials,basicMaterials,,Equity,GB0000456144,,,,,,2010-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,24.4686,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,GBR,British Pound Sterling,22573841.31,False
Air Liquide SA,0P00009WA4,0P00009WA4,E,0.13209,134603.0,22572923.0,0.0,France,AI,-0.9165,,4,Undervalued,Wide,Basic Materials,basicMaterials,,Equity,FR0000120073,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.3799,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,FRA,Euro,22572923.1,False
Koninklijke KPN NV,0P0000A63U,0P0000A63U,E,0.131,4868560.0,22385639.0,0.0,Netherlands,KPN,37.793,,2,Overvalued,Narrow,Communication Services,communicationsServices,,Equity,NL0000009082,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,17.917,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,NLD,Euro,22385638.88,False
Merck KGaA,0P00009QR3,0P00009QR3,E,0.12936,171968.0,22106486.0,0.0,Germany,MRK,-3.9498,,4,Undervalued,Narrow,Healthcare,healthcare,,Equity,DE0006599905,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.395,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,DEU,Euro,22106486.4,True
Helvetia Baloise Holding AG,0P0000A5FO,0P0000A5FO,E,0.12922,103641.0,22081744.0,0.0,Switzerland,HBAN,27.3743,,3,Fairly Valued,,Financial Services,financialService,,Equity,CH0466642201,,,,,,2015-04-30T05:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,21.3936,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,CHE,Swiss Franc,22081743.85,False
BPER Banca SpA,0P00009DHP,0P00009DHP,E,0.12895,1843282.0,22036436.0,0.0,Italy,BPE,86.8156,,2,Overvalued,,Financial Services,financialService,,Equity,IT0000066123,,,,,,2023-03-20T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,14.9061,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,ITA,Euro,22036436.34,False
NN Group NV,0P00013KYD,0P00013LCB,E,0.12862,318543.0,21979467.0,0.0,Netherlands,NN,59.0092,,3,Fairly Valued,None,Financial Services,financialService,,Equity,NL0010773842,,,,,,2015-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,16.1603,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,NLD,Euro,21979467.0,False
Publicis Groupe SA,0P00009WO0,0P00009WO0,E,0.1284,305682.0,21941854.0,0.0,France,PUB,-27.6785,,4,Undervalued,Narrow,Communication Services,communicationsServices,,Equity,FR0000130577,,,,,,2010-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,9.1313,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Qual,ST,FRA,Euro,21941853.96,True
SGS AG,0P0000A5EU,0P0000A5EU,E,0.12716,210859.0,21729841.0,0.0,Switzerland,SGSN,0.6848,,3,Fairly Valued,Wide,Industrials,industrials,,Equity,CH1256740924,,,,,,2010-10-31T05:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,13.9126,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,CHE,Swiss Franc,21729841.37,False
Essity AB Class B,0P0001AMQJ,0P0001AMQJ,E,0.12426,799271.0,21234661.0,0.0,Sweden,ESSITY B,2.2719,,3,Fairly Valued,None,Consumer Defensive,consumerDefensive,,Equity,SE0009922164,,,,,,2017-06-30T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,22.8775,3.0,2026-01-07T06:00:00.000,Medium,,,5,Qual,ST,SWE,Swedish Krona,21234661.39,False
Pernod Ricard SA,0P00009WYZ,0P00009WYZ,E,0.12294,257142.0,21008501.0,0.0,France,RI,-8.9377,,4,Undervalued,Wide,Consumer Defensive,consumerDefensive,,Equity,FR0000120693,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,17.4402,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,FRA,Euro,21008501.4,True
Banco de Sabadell SA,0P0000A5UT,0P0000A5UT,E,0.12068,6343430.0,20622491.0,0.0,Spain,SAB,41.8291,,2,Overvalued,,Financial Services,financialService,,Equity,ES0113860A34,,,,,,2012-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.3766,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,ESP,Euro,20622490.93,False
VAT Group AG,0P00017TNA,0P00017TNA,E,0.1193,35481.0,20387131.0,0.0,Switzerland,VACN,49.8612,,2,Overvalued,,Industrials,industrials,,Equity,CH0311864901,,,,,,2017-12-31T06:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,24.7754,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,CHE,Swiss Franc,20387130.87,False
Kongsberg Gruppen ASA,0P0000APXJ,,E,0.11759,568431.0,20094127.0,0.0,Norway,KOG,56.4202,,3,Fairly Valued,Wide,Industrials,industrials,,Equity,NO0013536151,,,,,,2022-03-21T05:00:00.000,,,NOK,,,,,0,,,,False,,,,0,,,,27.0971,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,NOR,Norwegian Krone,20094126.53,False
Genmab AS,0P0000A5QU,0P0000A5QU,E,0.11739,82122.0,20059916.0,0.0,Denmark,GMAB,15.6179,,4,Undervalued,Narrow,Healthcare,healthcare,,Equity,DK0010272202,,,,,,2015-04-30T05:00:00.000,,,DKK,,,,,0,,,,False,,,,0,,,,20.7182,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,DNK,Danish Krone,20059916.35,False
Hannover Rueck SE Registered Shares,0P00009QQ2,0P00009QQ2,E,0.11397,79427.0,19475500.0,0.0,Germany,HNR1,3.9484,,3,Fairly Valued,None,Financial Services,financialService,,Equity,DE0008402215,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,16.3006,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,DEU,Euro,19475500.4,False
Orlen SA,0P0000EH0D,0P0000EH0D,E,0.11382,757371.0,19451114.0,0.0,Poland,PKN,92.8476,,2,Overvalued,,Energy,energy,,Equity,PLPKN0000018,,,,,,2023-02-01T06:00:00.000,,,PLN,,,,,0,,,,False,,,,0,,,,36.7953,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,POL,Polish Zloty,19451113.74,False
Cellnex Telecom SA,0P00015ZES,0P00015ZES,E,0.11306,634923.0,19320707.0,0.0,Spain,CLNX,-0.2015,,5,Undervalued,Narrow,Real Estate,realEstate,,Equity,ES0105066007,,,,,,2016-02-29T06:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.3312,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,ESP,Euro,19320706.89,True
Epiroc AB Ordinary Shares - Class A,0P0001DIZ2,0P0001DIZ2,E,0.11283,791608.0,19280347.0,0.0,Sweden,EPI A,21.9229,,1,Overvalued,Wide,Industrials,industrials,,Equity,SE0015658109,,,,,,2018-06-30T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,19.3934,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,SWE,Swedish Krona,19280347.31,False
Julius Baer Gruppe AG,0P0000MVOY,0P0000MVOY,E,0.11091,261876.0,18952592.0,0.0,Switzerland,BAER,16.644,,3,Fairly Valued,Wide,Financial Services,financialService,,Equity,CH0102484968,,,,,,2014-10-31T05:00:00.000,,,CHF,,,,,0,,,,False,,,,0,,,,15.1079,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,CHE,Swiss Franc,18952591.7,False
Wolters Kluwer NV,0P0000A646,0P0000A646,E,0.11044,305680.0,18872683.0,0.0,Netherlands,WKL,-63.3871,,5,Undervalued,Wide,Industrials,industrials,,Equity,NL0000395903,,,,,,2013-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,11.0296,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,NLD,Euro,18872683.2,True
Alfa Laval AB,0P0000A6MF,0P0000A6MF,E,0.11018,383424.0,18828849.0,0.0,Sweden,ALFA,14.141,,2,Overvalued,Wide,Industrials,industrials,,Equity,SE0000695876,,,,,,2010-10-31T05:00:00.000,,,SEK,,,,,0,,,,False,,,,0,,,,24.1248,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,SWE,Swedish Krona,18828849.09,False
Bank of Ireland Group PLC,0P0000C2OL,0P0000C2OL,E,0.1099,1153957.0,18780650.0,0.0,Ireland,BIRG,66.6336,,2,Overvalued,,Financial Services,financialService,,Equity,IE00BD1RP616,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,15.9082,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,IRL,Euro,18780650.18,False
BT Group PLC,0P00007O1V,0P00007O1V,E,0.10974,8050769.0,18753610.0,0.0,United Kingdom,BT.A,43.3096,,3,Fairly Valued,None,Communication Services,communicationsServices,,Equity,GB0030913577,,,,,,2010-10-31T05:00:00.000,,,GBP,,,,,0,,,,False,,,,0,,,,15.7937,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,GBR,British Pound Sterling,18753610.28,False
UPM-Kymmene Oyj,0P0000A5WX,0P0000A5WX,E,0.10852,684795.0,18544249.0,0.0,Finland,UPM,-2.6325,,3,Fairly Valued,,Basic Materials,basicMaterials,,Equity,FI0009005987,,,,,,2012-04-30T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,13.5672,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,FIN,Euro,18544248.6,False
Stellantis NV,0P00009DK4,0P00009DK4,E,0.10845,2764729.0,18531978.0,0.0,Netherlands,STLAM,-46.7372,,4,Undervalued,None,Consumer Cyclical,consumerCyclical,,Equity,NL00150001Q9,N82405106,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,21.3992,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,NLD,Euro,18531978.49,True
Terna SpA,0P00009DOD,0P00009DOD,E,0.10676,1841680.0,18243682.0,0.0,Italy,TRN,30.0051,,3,Fairly Valued,,Utilities,utilities,,Equity,IT0003242622,,,,,,2014-10-31T05:00:00.000,,,EUR,,,,,0,,,,False,,,,0,,,,9.5906,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Quan,ST,ITA,Euro,18243682.06,False
