securityName,secId,performanceId,holdingTypeId,weighting,numberOfShare,marketValue,shareChange,country,ticker,totalReturn1Year,forwardPERatio,stockRating,assessment,economicMoat,sector,sectorCode,holdingTrend,holdingType,isin,cusip,secondarySectorId,superSectorName,primarySectorName,secondarySectorName,firstBoughtDate,maturityDate,coupon,currency,localCurrencyCode,prospectusNetExpenseRatio,oneYearReturn,morningstarRating,ePUsedForOverallRating,analystRating,medalistRating,medalistRatingLabel,hasIssuerRating,overallRatingPublishDateUtc,totalAssets,ttmYield,epUsedFor1YearReturn,morningstarCategory,totalAssetsMagnitude,lastTurnoverRatio,susEsgRiskScore,susEsgRiskGlobes,esgAsOfDate,susEsgRiskCategory,managementExpenseRatio,qualRating,quantRating,bestRatingType,securityType,domicileCountryId,currencyName,originalMarketValue,isMomentumFilterFlag
Telstra Group Ltd,0P00006WZD,0P00006WZD,E,0.31619,2559592.0,8750436.0,446673.0,Australia,TLS,28.0193,,4,Undervalued,Narrow,Communication Services,communicationsServices,"{'trend': [6870696.0, 6817409.0, 6861830.0, 8750436.0]}",Equity,AU000000TLS2,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,17.3793,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,8750435.82,False
Fisher & Paykel Healthcare Corp Ltd,0P0000B135,0P0000B135,E,0.31502,370426.0,8717868.0,64648.0,New Zealand,FPH,7.7033,,2,Overvalued,Narrow,Healthcare,healthcare,"{'trend': [6611838.0, 6547337.0, 6637870.0, 8717868.0]}",Equity,NZFAPE0001S2,,,,,,2013-05-31T05:00:00.000,,,NZD,,,,,0,,,,False,,,,0,,,,20.8728,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,NZL,New Zealand Dollar,8717868.29,False
HD Hyundai Electric,0P0001AFHI,0P0001AFHI,E,0.31497,14113.0,8716449.0,2456.0,South Korea,267260,172.285,,2,Overvalued,,Industrials,industrials,"{'trend': [7243334.0, 6142981.0, 6263245.0, 8716449.0]}",Equity,KR7267260008,,,,,,2024-09-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,24.1753,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,8716449.21,False
Jardine Matheson Holdings Ltd,0P0000A60D,0P0000A60D,E,0.3087,117400.0,8543198.0,20400.0,Singapore,J36,94.0227,,3,Fairly Valued,,Industrials,industrials,"{'trend': [5804500.0, 6363200.0, 6633830.0, 8543198.0]}",Equity,BMG507361001,,,,,,2013-05-31T05:00:00.000,,,USD,,,,,0,,,,False,,,,0,,,,40.6227,1.0,2026-01-07T06:00:00.000,Severe,,,3,Quan,ST,BMU,US Dollar,8543198.0,False
Kakao Corp,0P0000AN5S,0P0000AN5S,E,0.30321,196714.0,8391163.0,34331.0,South Korea,035720,45.8315,44.0529,3,Fairly Valued,,Communication Services,communicationsServices,"{'trend': [7554524.0, 6481408.0, 6774647.0, 8391163.0]}",Equity,KR7035720002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,17.7288,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,8391162.71,False
James Hardie Industries PLC,0P00006WMI,0P00006WMI,E,0.30296,361247.0,8384261.0,62813.0,United States,JHX,-31.9269,,3,Fairly Valued,Wide,Basic Materials,basicMaterials,"{'trend': [6408056.0, 5943804.0, 6145450.0, 8384261.0]}",Equity,AU000000JHX1,,,,,,2013-07-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,25.4564,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,IRL,Australian Dollar,8384261.25,True
Samsung Heavy Industries Co Ltd,0P0000BCJM,0P0000BCJM,E,0.30001,405798.0,8302592.0,70509.0,South Korea,010140,117.0714,18.2149,3,Fairly Valued,,Industrials,industrials,"{'trend': [7074640.0, 5608479.0, 5609292.0, 8302592.0]}",Equity,KR7010140002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,23.148,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,8302592.12,False
Suncorp Group Ltd,0P00006WY9,0P00006WY9,E,0.29854,693743.0,8262028.0,119894.0,Australia,SUN,-18.6897,,3,Fairly Valued,None,Financial Services,financialService,"{'trend': [7498155.0, 6608357.0, 6754146.0, 8262028.0]}",Equity,AU000000SUN6,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,20.0041,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,8262027.82,False
HD Korea Shipbuilding & Offshore Engineering,0P0000APQT,0P0000APQT,E,0.29804,28712.0,8248167.0,5004.0,South Korea,009540,111.6322,10.8225,1,Overvalued,,Industrials,industrials,"{'trend': [8025147.0, 6609513.0, 6698244.0, 8248167.0]}",Equity,KR7009540006,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,23.0813,3.0,2026-01-07T06:00:00.000,Medium,,,1,Quan,ST,KOR,South Korean Won,8248167.29,False
HD Hyundai Heavy Industries,0P0001NBHP,0P0001NBHP,E,0.28913,20030.0,8001424.0,3533.0,South Korea,329180,98.2851,22.7273,2,Overvalued,,Industrials,industrials,"{'trend': [4992034.0, 4237001.0, 5829005.0, 8001424.0]}",Equity,KR7329180004,,,,,,2022-03-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,24.3329,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,8001424.2,False
Cochlear Ltd,0P00006WE9,0P00006WE9,E,0.28482,41812.0,7882314.0,7250.0,Australia,COH,-25.3236,,4,Undervalued,Wide,Healthcare,healthcare,"{'trend': [6608951.0, 6325106.0, 6007605.0, 7882314.0]}",Equity,AU000000COH5,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,17.298,4.0,2026-01-07T06:00:00.000,Low,,,4,Qual,ST,AUS,Australian Dollar,7882314.46,False
Keppel Ltd,0P0000A683,0P0000A683,E,0.28045,901100.0,7761247.0,155200.0,Singapore,BN4,94.8605,,2,Overvalued,None,Industrials,industrials,"{'trend': [5938849.0, 5897399.0, 6003161.0, 7761247.0]}",Equity,SG1U68934629,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,False,,,,0,,,,27.6848,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,SGP,Singapore Dollar,7761247.44,False
Computershare Ltd,0P00006WEP,0P00006WEP,E,0.27972,337816.0,7741050.0,58645.0,Australia,CPU,-24.6521,,3,Fairly Valued,Wide,Financial Services,financialService,"{'trend': [6802013.0, 6572584.0, 6355679.0, 7741050.0]}",Equity,AU000000CPU5,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,19.7538,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,7741050.08,False
Hanwha Ocean,0P0000CMCI,0P0000CMCI,E,0.27958,80412.0,7737295.0,14047.0,South Korea,042660,105.6241,23.9808,2,Overvalued,,Industrials,industrials,"{'trend': [6525026.0, 4864616.0, 5233462.0, 7737295.0]}",Equity,KR7042660001,,,,,,2019-03-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,36.1231,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,KOR,South Korean Won,7737294.71,False
Insurance Australia Group Ltd,0P00006WLV,0P00006WLV,E,0.27869,1448586.0,7712532.0,251134.0,Australia,IAG,-6.3371,,3,Fairly Valued,None,Financial Services,financialService,"{'trend': [6271256.0, 6093842.0, 6372196.0, 7712532.0]}",Equity,AU000000IAG3,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,20.7934,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,7712532.26,False
Link Real Estate Investment Trust,0P0000CMHW,0P0000CMHW,ER,0.27569,1658800.0,7629499.0,289700.0,Hong Kong,00823,14.9375,,4,Undervalued,None,Real Estate,realEstate,"{'trend': [7257254.0, 6485359.0, 6110687.0, 7629499.0]}",Equity,HK0823032773,,,,,,2019-10-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,11.2516,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,HKG,Hong Kong Dollar,7629498.7,False
Hyundai Rotem Co,0P0000ZTIO,0P0000ZTIO,E,0.26869,46435.0,7435923.0,8092.0,South Korea,064350,153.1035,,2,Overvalued,,Industrials,industrials,"{'trend': [6312440.0, 4580876.0, 5001319.0, 7435923.0]}",Equity,KR7064350002,,,,,,2025-09-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,24.6264,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,7435922.95,False
Singapore Technologies Engineering Ltd,0P0000A6AK,0P0000A6AK,E,0.26669,955700.0,7380504.0,165300.0,Singapore,S63,104.142,,2,Overvalued,Narrow,Industrials,industrials,"{'trend': [5244236.0, 5065297.0, 5175092.0, 7380504.0]}",Equity,SG1F60858221,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,False,,,,0,,,,32.112,2.0,2026-01-07T06:00:00.000,High,,,2,Qual,ST,SGP,Singapore Dollar,7380504.33,False
LG Energy Solution Ltd,0P0001OCZJ,0P0001OCZJ,E,0.26492,26515.0,7331506.0,4617.0,South Korea,373220,6.6401,-400.0,2,Overvalued,None,Industrials,industrials,"{'trend': [7401342.0, 6075126.0, 5601620.0, 7331506.0]}",Equity,KR7373220003,,,,,,2022-01-31T06:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,22.3861,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,KOR,South Korean Won,7331506.18,False
Alteogen Inc,0P0001528W,0P0001528W,E,0.26197,25267.0,7249737.0,4409.0,South Korea,196170,6.4474,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [7281127.0, 7559456.0, 6508397.0, 7249737.0]}",Equity,KR7196170005,,,,,,2020-09-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,34.4896,2.0,2026-01-07T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,7249736.7,False
Ecopro Co Ltd,0P0000AYIC,0P0000AYIC,E,0.26166,64142.0,7241264.0,11230.0,South Korea,086520,176.1896,,3,Fairly Valued,,Industrials,industrials,"{'trend': [3365340.0, 3079956.0, 3335122.0, 7241264.0]}",Equity,KR7086520004,,,,,,2023-09-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,45.6562,1.0,2026-01-07T06:00:00.000,Severe,,,3,Quan,ST,KOR,South Korean Won,7241263.72,False
Singapore Exchange Ltd,0P0000NR0N,0P0000NR0N,E,0.26074,519400.0,7215935.0,89400.0,Singapore,S68,44.5343,,2,Overvalued,Wide,Financial Services,financialService,"{'trend': [5687346.0, 5597653.0, 5670918.0, 7215935.0]}",Equity,SG1J26887955,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,False,,,,0,,,,19.2825,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,SGP,Singapore Dollar,7215935.38,False
KT&G Corp,0P0000CL8D,0P0000CL8D,E,0.26048,67420.0,7208516.0,11853.0,South Korea,033780,73.6692,14.2248,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [5230103.0, 5392004.0, 5481289.0, 7208516.0]}",Equity,KR7033780008,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,26.5807,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,7208516.05,False
CapitaLand Integrated Commercial Trust,0P0000A6ED,0P0000A6ED,ER,0.25839,3796859.0,7150901.0,672400.0,Singapore,C38U,30.7113,,3,Fairly Valued,Narrow,Real Estate,realEstate,"{'trend': [5587440.0, 5469257.0, 5806732.0, 7150901.0]}",Equity,SG1M51904654,,,,,,2019-10-31T05:00:00.000,,,SGD,,,,,0,,,,False,,,,0,,,,9.0338,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Qual,ST,SGP,Singapore Dollar,7150900.72,False
Galaxy Entertainment Group Ltd,0P00009RPN,0P00009RPN,E,0.25505,1385000.0,7058274.0,238000.0,Hong Kong,00027,46.2647,,3,Fairly Valued,Narrow,Consumer Cyclical,consumerCyclical,"{'trend': [5803865.0, 5928288.0, 5646951.0, 7058274.0]}",Equity,HK0027032686,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,26.3859,3.0,2026-01-07T06:00:00.000,Medium,,,4,Qual,ST,HKG,Hong Kong Dollar,7058273.69,False
Samsung Fire & Marine Insurance Co Ltd,0P0000AVXN,0P0000AVXN,E,0.2508,19941.0,6940698.0,3447.0,South Korea,000810,60.8586,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [5203177.0, 5400239.0, 5690547.0, 6940698.0]}",Equity,KR7000810002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,16.8919,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,6940698.21,False
Samsung Electro-Mechanics Co Ltd,0P0000BRYE,0P0000BRYE,E,0.24751,35338.0,6849592.0,6125.0,South Korea,009150,163.6206,24.8139,3,Fairly Valued,Narrow,Technology,technology,"{'trend': [5108587.0, 4985865.0, 5171160.0, 6849592.0]}",Equity,KR7009150004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,17.7239,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,KOR,South Korean Won,6849591.5,False
Power Assets Holdings Ltd,0P00009RP4,0P00009RP4,E,0.24596,876500.0,6806884.0,155000.0,Hong Kong,00006,28.4116,,2,Overvalued,None,Utilities,utilities,"{'trend': [4667868.0, 4823530.0, 5112189.0, 6806884.0]}",Equity,HK0006000050,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,30.7905,2.0,2026-01-07T06:00:00.000,High,,,3,Qual,ST,HKG,Hong Kong Dollar,6806884.39,False
CK Asset Holdings Ltd,0P000163XM,0P000163XM,E,0.2438,1149500.0,6747132.0,202500.0,Hong Kong,01113,43.3973,,2,Overvalued,None,Real Estate,realEstate,"{'trend': [4772728.0, 4855662.0, 4783971.0, 6747132.0]}",Equity,KYG2177B1014,,,,,,2015-06-30T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,14.8843,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,CYM,Hong Kong Dollar,6747132.41,False
Korea Electric Power Corp,0P0000BYJQ,0P0000BYJQ,E,0.24143,164959.0,6681332.0,28889.0,South Korea,015760,187.6712,,2,Overvalued,,Utilities,utilities,"{'trend': [4132793.0, 4857495.0, 4458369.0, 6681332.0]}",Equity,KR7015760002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,33.3256,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,KOR,South Korean Won,6681332.29,False
Samsung Life Insurance Co Ltd,0P0000O50Q,0P0000O50Q,E,0.2381,50370.0,6589323.0,8802.0,South Korea,032830,134.8691,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [4584651.0, 4321727.0, 4547650.0, 6589323.0]}",Equity,KR7032830002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,18.4701,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,6589322.63,False
Hong Kong and China Gas Co Ltd,0P00009RP1,0P00009RP1,E,0.23794,6977702.0,6584845.0,1239000.0,Hong Kong,00003,31.6832,,2,Overvalued,,Utilities,utilities,"{'trend': [5438828.0, 5336545.0, 5168408.0, 6584845.0]}",Equity,HK0003000038,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,20.3056,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,HKG,Hong Kong Dollar,6584844.97,False
Xero Ltd,0P0000XARV,0P0000XARV,E,0.23469,98890.0,6494755.0,17192.0,Australia,XRO,-57.9319,,4,Undervalued,Narrow,Technology,technology,"{'trend': [7890958.0, 6549855.0, 6211845.0, 6494755.0]}",Equity,NZXROE0001S2,,,,,,2014-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,16.8949,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,NZL,Australian Dollar,6494754.97,True
LG Chem Ltd,0P0000CM4T,0P0000CM4T,E,0.23077,29606.0,6386455.0,5340.0,South Korea,051910,37.1197,17.9211,2,Overvalued,,Basic Materials,basicMaterials,"{'trend': [6898184.0, 6171070.0, 5609370.0, 6386455.0]}",Equity,KR7051910008,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,21.8766,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,6386454.77,False
Light & Wonder Inc Chess Depository Interest,0P0001R0GH,0P0001R0GH,E,0.22432,53044.0,6207945.0,9436.0,United States,LNW,-18.9584,,4,Undervalued,None,Consumer Cyclical,consumerCyclical,"{'trend': [4013094.0, 4582135.0, 6207945.0, None]}",Equity,AU0000278103,,,,,,2025-11-30T06:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,22.9247,3.0,2026-01-07T06:00:00.000,Medium,,,5,Qual,ST,USA,Australian Dollar,6207945.01,False
Hyosung Heavy Industries Co Ltd Ordinary Shares,0P0001DYXF,0P0001DYXF,E,0.21865,3346.0,6050881.0,580.0,South Korea,298040,447.9709,,1,Overvalued,,Industrials,industrials,"{'trend': [4212307.0, 3575403.0, 3419698.0, 6050881.0]}",Equity,KR7298040007,,,,,,2025-09-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,25.9044,3.0,2026-01-07T06:00:00.000,Medium,,,1,Quan,ST,KOR,South Korean Won,6050880.92,False
Lynas Rare Earths Ltd,0P00006WO1,0P00006WO1,E,0.21622,573253.0,5983726.0,100348.0,Australia,LYC,122.0963,,1,Overvalued,Narrow,Basic Materials,basicMaterials,"{'trend': [5145441.0, 4809364.0, 3923037.0, 5983726.0]}",Equity,AU000000LYC6,,,,,,2022-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,21.0797,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,AUS,Australian Dollar,5983726.32,False
PLS Group Ltd,0P0000A1H8,0P0000A1H8,E,0.21613,1990221.0,5981329.0,348036.0,Australia,PLS,97.1698,,2,Overvalued,Narrow,Basic Materials,basicMaterials,"{'trend': [3278840.0, 3955921.0, 4621284.0, 5981329.0]}",Equity,AU000000PLS0,,,,,,2022-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,26.1623,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,AUS,Australian Dollar,5981329.32,False
Sigma Healthcare Ltd,0P00006WWU,0P00006WWU,E,0.21552,2755261.0,5964312.0,479450.0,Australia,SIG,-2.2185,,2,Overvalued,Narrow,Healthcare,healthcare,"{'trend': [4714600.0, 4298333.0, 4461816.0, 5964312.0]}",Equity,AU000000SIG5,,,,,,2025-09-30T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,16.152,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,AUS,Australian Dollar,5964311.84,False
BlueScope Steel Ltd,0P00006WBG,0P00006WBG,E,0.21452,280233.0,5936633.0,49601.0,Australia,BSL,24.2363,,3,Fairly Valued,None,Basic Materials,basicMaterials,"{'trend': [3347224.0, 3489959.0, 3701892.0, 5936633.0]}",Equity,AU000000BSL0,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,25.8671,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,5936632.71,False
WH Group Ltd Shs Unitary 144A/Reg S,0P00013TTV,0P00013TTV,E,0.21287,5011700.0,5891059.0,878000.0,Hong Kong,00288,81.0231,,2,Overvalued,,Consumer Defensive,consumerDefensive,"{'trend': [4036762.0, 4321866.0, 4604507.0, 5891059.0]}",Equity,KYG960071028,,,,,,2014-08-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,36.288,2.0,2026-01-07T06:00:00.000,High,,,3,Qual,ST,CYM,Hong Kong Dollar,5891059.32,False
Stockland Corp Ltd,0P00009Y1R,0P00009Y1R,ER,0.21099,1546357.0,5838989.0,273896.0,Australia,SGP,3.5409,,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [5208474.0, 4894898.0, 4862137.0, 5838989.0]}",Equity,AU000000SGP0,,,,,,2019-10-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,9.7458,5.0,2026-01-07T06:00:00.000,Negligible,,,3,Qual,ST,AUS,Australian Dollar,5838988.87,False
Medibank Pvt Ltd,0P00014IG3,0P00014IG3,E,0.20615,1762694.0,5705031.0,305085.0,Australia,MPL,17.7215,,3,Fairly Valued,Narrow,Financial Services,financialService,"{'trend': [4738555.0, 4540524.0, 4655911.0, 5705031.0]}",Equity,AU000000MPL3,,,,,,2014-12-31T06:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,20.9986,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,5705031.14,False
Lenovo Group Ltd,0P00009S53,0P00009S53,E,0.20338,4950000.0,5628385.0,860000.0,China,00992,-18.4211,,4,Undervalued,,Technology,technology,"{'trend': [6083261.0, 5085183.0, 4865857.0, 5628385.0]}",Equity,HK0992009065,,,,,,2019-03-31T05:00:00.000,,,HKD,,,,,0,,,,False,,,,0,,,,13.5045,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,HKG,Hong Kong Dollar,5628385.21,False
Hongkong Land Holdings Ltd,0P0000A60C,0P0000A60C,E,0.20039,653200.0,5545668.0,114100.0,Singapore,H78,98.6364,,2,Overvalued,Narrow,Real Estate,realEstate,"{'trend': [3354390.0, 3423285.0, 3746745.0, 5545668.0]}",Equity,BMG4587L1090,,,,,,2018-03-31T05:00:00.000,,,USD,,,,,0,,,,False,,,,0,,,,12.5904,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,BMU,US Dollar,5545668.0,False
ALS Ltd,0P00006WCP,0P00006WCP,E,0.19899,319032.0,5506987.0,55797.0,Australia,ALQ,48.5774,,1,Overvalued,Narrow,Industrials,industrials,"{'trend': [3818227.0, 3854817.0, 3868863.0, 5506987.0]}",Equity,AU000000ALQ6,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,16.0555,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,AUS,Australian Dollar,5506987.21,False
Orica Ltd,0P00006WRW,0P00006WRW,E,0.19504,299570.0,5397696.0,53167.0,Australia,ORI,49.2925,,2,Overvalued,None,Basic Materials,basicMaterials,"{'trend': [3753444.0, 3959645.0, 3989540.0, 5397696.0]}",Equity,AU000000ORI1,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,36.0245,2.0,2026-01-07T06:00:00.000,High,,,2,Qual,ST,AUS,Australian Dollar,5397695.75,False
SK Inc,0P0000N5QZ,0P0000N5QZ,E,0.19395,23166.0,5367418.0,4047.0,South Korea,034730,160.9134,,2,Overvalued,,Industrials,industrials,"{'trend': [3394321.0, 3451599.0, 3404272.0, 5367418.0]}",Equity,KR7034730002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,32.4721,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,KOR,South Korean Won,5367417.67,False
CapitaLand Ascendas REIT Units,0P0000A6DZ,0P0000A6DZ,ER,0.19388,2389030.0,5365434.0,415000.0,Singapore,A17U,12.6502,,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [4353411.0, 4282920.0, 4344094.0, 5365434.0]}",Equity,SG1M77906915,,,,,,2019-10-31T05:00:00.000,,,SGD,,,,,0,,,,False,,,,0,,,,12.2691,4.0,2026-01-07T06:00:00.000,Low,,,4,Qual,ST,SGP,Singapore Dollar,5365433.81,False
Korea Aerospace Industries Ltd,0P0000TLID,0P0000TLID,E,0.19102,45212.0,5286355.0,7946.0,South Korea,047810,185.8974,,1,Overvalued,,Industrials,industrials,"{'trend': [2750923.0, 2759506.0, 2959446.0, 5286355.0]}",Equity,KR7047810007,,,,,,2015-03-31T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,39.8637,2.0,2026-01-07T06:00:00.000,High,,,1,Quan,ST,KOR,South Korean Won,5286355.15,False
Auckland International Airport Ltd,0P0000ATUZ,0P0000ATUZ,E,0.18909,1047398.0,5232863.0,182138.0,New Zealand,AIA,10.5828,,4,Undervalued,Wide,Industrials,industrials,"{'trend': [4092648.0, 3973619.0, 4144739.0, 5232863.0]}",Equity,NZAIAE0002S6,,,,,,2013-05-31T05:00:00.000,,,NZD,,,,,0,,,,False,,,,0,,,,18.5015,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,NZL,New Zealand Dollar,5232863.41,False
The Lottery Corp Ltd,0P0001P3VH,0P0001P3VH,E,0.18381,1409939.0,5086824.0,244995.0,Australia,TLC,11.9883,,3,Fairly Valued,Wide,Consumer Cyclical,consumerCyclical,"{'trend': [4269389.0, 4178917.0, 4008509.0, 5086824.0]}",Equity,AU0000219529,,,,,,2022-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,24.0355,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,5086823.51,False
Ecopro BM Co Ltd Ordinary Shares,0P0001GZPV,0P0001GZPV,E,0.18091,31062.0,5006519.0,5258.0,South Korea,247540,57.8171,,2,Overvalued,,Industrials,industrials,"{'trend': [2898698.0, 2586926.0, 2625988.0, 5006519.0]}",Equity,KR7247540008,,,,,,2021-09-30T05:00:00.000,,,KRW,,,,,0,,,,False,,,,0,,,,33.5966,2.0,2026-01-07T06:00:00.000,High,,,2,Quan,ST,KOR,South Korean Won,5006519.38,False
ASX Ltd,0P00006W9V,0P00006W9V,E,0.18045,124449.0,4993828.0,21538.0,Australia,ASX,-17.246,,5,Undervalued,Wide,Financial Services,financialService,"{'trend': [3869927.0, 3927861.0, 3530132.0, 4993828.0]}",Equity,AU000000ASX7,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,17.8764,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,4993827.52,True
Washington H Soul Pattinson and Co Ltd,0P00006X1H,0P00006X1H,E,0.18001,184271.0,4981623.0,32558.0,Australia,SOL,12.1116,,3,Fairly Valued,None,Financial Services,financialService,"{'trend': [3999271.0, 3962102.0, 3757447.0, 4981623.0]}",Equity,AU000000SOL3,,,,,,2019-03-31T05:00:00.000,,,AUD,,,,,0,,,,False,,,,0,,,,12.5871,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,AUS,Australian Dollar,4981623.35,False
