securityName,secId,performanceId,holdingTypeId,weighting,numberOfShare,marketValue,shareChange,country,ticker,totalReturn1Year,forwardPERatio,stockRating,assessment,economicMoat,sector,sectorCode,holdingTrend,holdingType,isin,cusip,secondarySectorId,superSectorName,primarySectorName,secondarySectorName,firstBoughtDate,maturityDate,coupon,currency,localCurrencyCode,prospectusNetExpenseRatio,oneYearReturn,morningstarRating,ePUsedForOverallRating,analystRating,medalistRating,medalistRatingLabel,hasIssuerRating,overallRatingPublishDateUtc,totalAssets,ttmYield,epUsedFor1YearReturn,morningstarCategory,totalAssetsMagnitude,lastTurnoverRatio,susEsgRiskScore,susEsgRiskGlobes,esgAsOfDate,susEsgRiskCategory,managementExpenseRatio,qualRating,quantRating,bestRatingType,securityType,domicileCountryId,currencyName,originalMarketValue,isMomentumFilterFlag
Bayer AG,0P00009QO3,0P00009QO3,E,0.06476,127803.0,6774943.0,9426.0,Germany,BAYN,114.4836,,3,Fairly Valued,None,Healthcare,healthcare,,Equity,DE000BAY0017,,,,,,2011-05-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,20.2272,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,DEU,Euro,6774943.0,False
Cintas Corp,0P0000019R,0P0000019R,E,0.06447,35242.0,6744966.0,5234.0,United States,CTAS,-4.0502,,2,Overvalued,Wide,Industrials,industrials,,Equity,US1729081059,172908105,,,,,2016-09-30T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,16.1639,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,USA,US Dollar,6744966.0,False
Firstrand Ltd,0P0000DLRB,0P0000BNOM,E,0.06447,1168859.0,6744581.0,228049.0,South Africa,FSR,41.7751,,3,Fairly Valued,,Financial Services,financialService,,Equity,ZAE000066304,,,,,,2015-07-31T05:00:00.000,,,ZAR,ZAR,,,,0,,,,False,,,,0,,,,20.9699,3.0,2026-01-07T06:00:00.000,Medium,,,3,Quan,ST,ZAF,South African Rand,6744581.0,False
Mitsubishi Electric Corp,0P0000AEVW,0P0000AEVW,E,0.0644,215200.0,6738079.0,27600.0,Japan,6503,149.7885,,1,Overvalued,Narrow,Industrials,industrials,,Equity,JP3902400005,,,,,,2016-07-31T05:00:00.000,,,JPY,JPY,,,,0,,,,False,,,,0,,,,24.3706,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,JPN,Japanese Yen,6738079.0,False
Zoetis Inc Class A,0P0000XYO2,0P0000XYO2,E,0.06406,53692.0,6701835.0,10686.0,United States,ZTS,-17.4477,,4,Undervalued,Wide,Healthcare,healthcare,,Equity,US98978V1035,98978V103,,,,,2013-06-30T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,13.5664,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,USA,US Dollar,6701835.0,True
Anglogold Ashanti PLC,0P0000065C,0P0000DLQE,E,0.06361,69275.0,6654892.0,33973.0,United States,AU,254.7665,,1,Overvalued,,Basic Materials,basicMaterials,,Equity,GB00BRXH2664,G0378L100,,,,,2011-10-31T05:00:00.000,,,USD,ZAR,,,,0,,,,False,,,,0,,,,29.3376,3.0,2026-01-07T06:00:00.000,Medium,,,1,Quan,ST,GBR,US Dollar,6654892.0,False
Infineon Technologies AG,0P00009QQE,0P00009QQE,E,0.06357,134347.0,6650359.0,20626.0,Germany,IFX,21.3479,,3,Fairly Valued,Narrow,Technology,technology,,Equity,DE0006231004,,,,,,2011-05-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,16.6015,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,DEU,Euro,6650359.0,False
Industrial And Commercial Bank Of China Ltd Class H,0P00009S86,0P00009S86,E,0.06328,7967000.0,6620719.0,1104000.0,China,01398,20.4667,,4,Undervalued,,Financial Services,financialService,,Equity,CNE1000003G1,,,,,,2011-05-31T05:00:00.000,,,HKD,HKD,,,,0,,,,False,,,,0,,,,24.3731,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,CHN,Hong Kong Dollar,6620719.0,False
Assa Abloy AB Class B,0P0000A6HH,0P0000A6HH,E,0.06314,162472.0,6605515.0,27640.0,Sweden,ASSA B,18.443,,2,Overvalued,Wide,Industrials,industrials,,Equity,SE0007100581,,,,,,2016-04-30T05:00:00.000,,,SEK,SEK,,,,0,,,,False,,,,0,,,,19.3309,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,SWE,Swedish Krona,6605515.0,False
Kinder Morgan Inc Class P,0P0000SDEF,0P0000SDEF,E,0.06304,216313.0,6595383.0,33037.0,United States,KMI,25.3626,,2,Overvalued,Narrow,Energy,energy,,Equity,US49456B1017,49456B101,,,,,2012-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,20.1381,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,USA,US Dollar,6595383.0,False
E.ON SE,0P00009QPA,0P00009QPA,E,0.06303,310254.0,6593861.0,171845.0,Germany,EOAN,65.2287,,3,Fairly Valued,Narrow,Utilities,utilities,,Equity,DE000ENAG999,,,,,,2011-05-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,17.091,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,DEU,Euro,6593861.0,False
Becton Dickinson & Co,0P000000QR,0P000000QR,E,0.06287,32328.0,6578101.0,10060.0,United States,BDX,-2.2895,,4,Undervalued,Narrow,Healthcare,healthcare,,Equity,US0758871091,075887109,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,17.2357,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,USA,US Dollar,6578101.0,False
Volvo AB Class B,0P0000A6H8,0P0000A6H8,E,0.06281,179543.0,6571429.0,25586.0,Sweden,VOLV B,11.2226,,2,Overvalued,Narrow,Industrials,industrials,,Equity,SE0000115446,928856301,,,,,2012-03-31T05:00:00.000,,,SEK,SEK,,,,0,,,,False,,,,0,,,,26.8944,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,SWE,Swedish Krona,6571429.0,False
NXP Semiconductors NV,0P0000PO4S,0P0000PO4S,E,0.06258,28953.0,6547431.0,4466.0,Netherlands,NXPI,-3.8334,,3,Fairly Valued,Wide,Technology,technology,,Equity,NL0009538784,N6596X109,,,,,2016-04-30T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,16.0341,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,NLD,US Dollar,6547431.0,False
Marathon Petroleum Corp,0P0000TKKF,0P0000TKKF,E,0.06255,37142.0,6544049.0,-1064.0,United States,MPC,27.8665,,3,Fairly Valued,Narrow,Energy,energy,,Equity,US56585A1025,56585A102,,,,,2012-03-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,25.383,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,USA,US Dollar,6544049.0,False
IDEXX Laboratories Inc,0P000002TA,0P000002TA,E,0.06235,9730.0,6523576.0,1472.0,United States,IDXX,39.8545,,2,Overvalued,Wide,Healthcare,healthcare,,Equity,US45168D1046,45168D104,,,,,2016-07-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,14.404,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,USA,US Dollar,6523576.0,False
The Travelers Companies Inc,0P0000053I,0P0000053I,E,0.06229,22907.0,6517271.0,3210.0,United States,TRV,25.5416,,2,Overvalued,Narrow,Financial Services,financialService,,Equity,US89417E1091,89417E109,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,18.9844,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,USA,US Dollar,6517271.0,False
Basf SE,0P00009QNZ,0P00009QNZ,E,0.06165,117965.0,6449894.0,19890.0,Germany,BAS,5.9264,,4,Undervalued,None,Basic Materials,basicMaterials,,Equity,DE000BASF111,,,,,,2011-05-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,25.3683,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,DEU,Euro,6449894.0,False
Airbnb Inc Ordinary Shares - Class A,0P0001L8LC,0P0001L8LC,E,0.06161,49825.0,6445860.0,16759.0,United States,ABNB,-20.3633,,4,Undervalued,Wide,Consumer Cyclical,consumerCyclical,,Equity,US0090661010,009066101,,,,,2021-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,16.0053,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,USA,US Dollar,6445860.0,False
Baker Hughes Co Class A,0P0001B8AV,0P0001B8AV,E,0.06159,114979.0,6443423.0,8869.0,United States,BKR,35.3807,,3,Fairly Valued,None,Energy,energy,,Equity,US05722G1004,05722G100,,,,,2017-07-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,23.6131,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,USA,US Dollar,6443423.0,False
Cencora Inc,0P000000ER,0P000000ER,E,0.06157,17931.0,6441174.0,2489.0,United States,COR,47.2618,,3,Fairly Valued,Narrow,Healthcare,healthcare,,Equity,US03073E1055,03073E105,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,11.7737,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,USA,US Dollar,6441174.0,False
Al Rajhi Bank,0P0000Q2IB,0P0000Q2IB,E,0.06151,225162.0,6435430.0,34384.0,Saudi Arabia,1120,4.002,,2,Overvalued,,Financial Services,financialService,,Equity,SA0007879113,,,,,,2019-05-31T05:00:00.000,,,SAR,SAR,,,,0,,,,False,,,,0,,,,22.6538,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,SAU,Saudi Riyal,6435430.0,False
Monolithic Power Systems Inc,0P000003OZ,0P000003OZ,E,0.06142,5716.0,6425641.0,3316.0,United States,MPWR,70.6055,,3,Fairly Valued,Wide,Technology,technology,,Equity,US6098391054,609839105,,,,,2021-01-31T06:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,17.1284,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,USA,US Dollar,6425641.0,False
Holcim Ltd,0P0000A5DZ,0P0000A5DZ,E,0.06131,62095.0,6413916.0,8962.0,Switzerland,HOLN,22.6324,,2,Overvalued,Narrow,Basic Materials,basicMaterials,,Equity,CH0012214059,,,,,,2011-05-31T05:00:00.000,,,CHF,CHF,,,,0,,,,False,,,,0,,,,16.3809,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,CHE,Swiss Franc,6413916.0,False
Danone SA,0P00009WEL,0P00009WEL,E,0.0613,81880.0,6413381.0,15117.0,France,BN,12.3601,,3,Fairly Valued,Narrow,Consumer Defensive,consumerDefensive,,Equity,FR0000120644,,,,,,2011-05-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,12.5437,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,FRA,Euro,6413381.0,False
Martin Marietta Materials Inc,0P000003H2,0P000003H2,E,0.0611,9805.0,6392370.0,1840.0,United States,MLM,30.2697,,1,Overvalued,Narrow,Basic Materials,basicMaterials,,Equity,US5732841060,573284106,,,,,2015-03-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,24.2289,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,USA,US Dollar,6392370.0,False
Meituan Class B,0P0001EHWO,0P0001EHWO,E,0.06095,512310.0,6376241.0,73600.0,China,03690,-48.5341,,4,Undervalued,,Consumer Cyclical,consumerCyclical,,Equity,KYG596691041,,,,,,2019-03-31T05:00:00.000,,,HKD,HKD,,,,0,,,,False,,,,0,,,,21.7758,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,CYM,Hong Kong Dollar,6376241.0,True
Compagnie de Saint-Gobain SA,0P00009WOU,0P00009WOU,E,0.06076,64207.0,6356667.0,9456.0,France,SGO,-4.6131,,3,Fairly Valued,None,Industrials,industrials,,Equity,FR0000125007,,,,,,2011-05-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,18.3069,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,FRA,Euro,6356667.0,False
EOG Resources Inc,0P000001TX,0P000001TX,E,0.06074,56671.0,6354519.0,8226.0,United States,EOG,-4.958,,4,Undervalued,Narrow,Energy,energy,,Equity,US26875P1012,26875P101,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,36.137,2.0,2026-01-07T06:00:00.000,High,,,5,Qual,ST,USA,US Dollar,6354519.0,False
Phillips 66,0P0000VW84,0P0000VW84,E,0.06023,43897.0,6301853.0,6890.0,United States,PSX,23.2379,,2,Overvalued,Narrow,Energy,energy,,Equity,US7185461040,718546104,,,,,2012-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,33.6597,2.0,2026-01-07T06:00:00.000,High,,,3,Qual,ST,USA,US Dollar,6301853.0,False
Shin-Etsu Chemical Co Ltd,0P0000AEXS,0P0000AEXS,E,0.05991,188500.0,6267448.0,27600.0,Japan,4063,26.5341,,2,Overvalued,Wide,Basic Materials,basicMaterials,,Equity,JP3371200001,,,,,,2011-05-31T05:00:00.000,,,JPY,JPY,,,,0,,,,False,,,,0,,,,32.0032,2.0,2026-01-07T06:00:00.000,High,,,3,Qual,ST,JPN,Japanese Yen,6267448.0,False
Japan Tobacco Inc,0P0000AEV1,0P0000AEV1,E,0.05982,173000.0,6258998.0,27600.0,Japan,2914,65.0148,,3,Fairly Valued,Wide,Consumer Defensive,consumerDefensive,,Equity,JP3726800000,,,,,,2011-05-31T05:00:00.000,,,JPY,JPY,,,,0,,,,False,,,,0,,,,23.0879,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,JPN,Japanese Yen,6258998.0,False
Autodesk Inc,0P000000LM,0P000000LM,E,0.05975,24721.0,6251199.0,3946.0,United States,ADSK,-23.3933,,4,Undervalued,Wide,Technology,technology,,Equity,US0527691069,052769106,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,15.6001,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,USA,US Dollar,6251199.0,False
Gold Fields Ltd,0P0000DLL3,0P0000DLL3,E,0.05957,117622.0,6231931.0,49236.0,South Africa,GFI,145.2309,,2,Overvalued,,Basic Materials,basicMaterials,,Equity,ZAE000018123,,,,,,2016-04-30T05:00:00.000,,,ZAR,ZAR,,,,0,,,,False,,,,0,,,,23.1786,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,ZAF,South African Rand,6231931.0,False
CSL Ltd,0P00006WCJ,0P00006WCJ,E,0.05937,48876.0,6211835.0,6890.0,Australia,CSL,-39.05,,5,Undervalued,Narrow,Healthcare,healthcare,,Equity,AU000000CSL8,,,,,,2011-05-31T05:00:00.000,,,AUD,AUD,,,,0,,,,False,,,,0,,,,25.0256,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,6211835.0,True
CaixaBank SA,0P0000AYAS,0P0000AYAS,E,0.05923,466940.0,6196551.0,207295.0,Spain,CABK,76.3326,,2,Overvalued,,Financial Services,financialService,,Equity,ES0140609019,,,,,,2016-07-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,9.509,5.0,2026-01-07T06:00:00.000,Negligible,,,2,Quan,ST,ESP,Euro,6196551.0,False
PACCAR Inc,0P00000459,0P00000459,E,0.059,50222.0,6172786.0,7166.0,United States,PCAR,19.0374,,3,Fairly Valued,Narrow,Industrials,industrials,,Equity,US6937181088,693718108,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,31.4472,2.0,2026-01-07T06:00:00.000,High,,,2,Qual,ST,USA,US Dollar,6172786.0,False
argenx SE,0P00013MKB,0P00013MKB,E,0.05897,7369.0,6169887.0,1104.0,United States,ARGX,16.0039,,2,Overvalued,None,Healthcare,healthcare,,Equity,NL0010832176,,,,,,2020-07-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,24.8608,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,NLD,Euro,6169887.0,False
Macquarie Group Ltd,0P00006WOC,0P00006WOC,E,0.05891,41466.0,6163618.0,7074.0,Australia,MQG,-2.5474,,3,Fairly Valued,Narrow,Financial Services,financialService,,Equity,AU000000MQG1,,,,,,2016-04-30T05:00:00.000,,,AUD,AUD,,,,0,,,,False,,,,0,,,,18.507,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,6163618.0,False
Baidu Inc,0P0001LXGO,0P0001LXGO,E,0.05882,314506.0,6153440.0,-15450.0,China,09888,50.8772,,3,Fairly Valued,Wide,Communication Services,communicationsServices,,Equity,KYG070341048,,,,,,2022-07-31T05:00:00.000,,,HKD,HKD,,,,0,,,,False,,,,0,,,,18.0901,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,CYM,Hong Kong Dollar,6153440.0,False
Standard Chartered PLC,0P000090MY,0P000090MY,E,0.05844,239309.0,6114656.0,152650.0,United Kingdom,STAN,59.1912,,2,Overvalued,None,Financial Services,financialService,,Equity,GB0004082847,,,,,,2011-05-31T05:00:00.000,,,GBP,GBP,,,,0,,,,False,,,,0,,,,19.0855,4.0,2026-01-07T06:00:00.000,Low,,,2,Qual,ST,GBR,British Pound Sterling,6114656.0,False
Axis Bank Ltd,0P0000CM8C,0P0000BIJO,E,0.05833,409639.0,6102669.0,74601.0,India,532215,34.1655,,2,Overvalued,,Financial Services,financialService,,Equity,INE238A01034,,,,,,2016-09-30T05:00:00.000,,,INR,INR,,,,0,,,,False,,,,0,,,,17.79,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,IND,Indian Rupee,6102669.0,False
Cloudflare Inc,0P0001ID95,0P0001ID95,E,0.05828,34379.0,6097116.0,12582.0,United States,NET,19.9577,,3,Fairly Valued,Narrow,Technology,technology,,Equity,US18915M1071,18915M107,,,,,2020-12-31T06:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,24.7881,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,USA,US Dollar,6097116.0,False
Chipotle Mexican Grill Inc,0P0000068U,0P0000068U,E,0.05786,155737.0,6053497.0,50692.0,United States,CMG,-29.4238,,3,Fairly Valued,Wide,Consumer Cyclical,consumerCyclical,,Equity,US1696561059,169656105,,,,,2016-04-30T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,20.0894,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,USA,US Dollar,6053497.0,False
Naspers Ltd Class N,0P0000DLK0,0P0000DLK0,E,0.05775,97725.0,6041736.0,-2085.0,South Africa,NPN,-5.3792,,4,Undervalued,,Consumer Cyclical,consumerCyclical,,Equity,ZAE000351946,,,,,,2011-05-31T05:00:00.000,,,ZAR,ZAR,,,,0,,,,False,,,,0,,,,16.6431,4.0,2026-01-07T06:00:00.000,Low,,,4,Quan,ST,ZAF,South African Rand,6041736.0,False
Aflac Inc,0P0000007A,0P0000007A,E,0.0577,54409.0,6036679.0,10013.0,United States,AFL,10.1426,,3,Fairly Valued,,Financial Services,financialService,,Equity,US0010551028,001055102,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,18.5191,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,USA,US Dollar,6036679.0,False
United Overseas Bank Ltd,0P0000A692,0P0000A692,E,0.0576,199813.0,6025881.0,27600.0,Singapore,U11,6.3492,,2,Overvalued,Narrow,Financial Services,financialService,,Equity,SG1M31001969,,,,,,2011-05-31T05:00:00.000,,,SGD,SGD,,,,0,,,,False,,,,0,,,,14.8175,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,SGP,Singapore Dollar,6025881.0,False
Legrand SA,0P0000DL0J,0P0000DL0J,E,0.05755,37489.0,6020839.0,479.0,France,LR,40.1004,,2,Overvalued,Narrow,Industrials,industrials,,Equity,FR0010307819,,,,,,2016-07-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,13.6642,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,FRA,Euro,6020839.0,False
Diageo PLC,0P00007O7R,0P00007O7R,E,0.05744,261372.0,6009479.0,45943.0,United Kingdom,DGE,-11.9522,,4,Undervalued,Wide,Consumer Defensive,consumerDefensive,,Equity,GB0002374006,,,,,,2011-05-31T05:00:00.000,,,GBP,GBP,,,,0,,,,False,,,,0,,,,15.6438,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,GBR,British Pound Sterling,6009479.0,True
United Rentals Inc,0P000005ND,0P000005ND,E,0.0574,7679.0,6005439.0,4782.0,United States,URI,26.3651,,3,Fairly Valued,Narrow,Industrials,industrials,,Equity,US9113631090,911363109,,,,,2016-03-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,13.7829,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,USA,US Dollar,6005439.0,False
Fujitsu Ltd,0P0000AEUI,0P0000AEUI,E,0.05732,216000.0,5997200.0,36800.0,Japan,6702,22.9916,,3,Fairly Valued,,Technology,technology,,Equity,JP3818000006,,,,,,2011-05-31T05:00:00.000,,,JPY,JPY,,,,0,,,,False,,,,0,,,,16.0342,4.0,2026-01-07T06:00:00.000,Low,,,3,Quan,ST,JPN,Japanese Yen,5997200.0,False
Carvana Co Class A,0P0001AAXG,0P0001AAXG,E,0.05714,14905.0,5978545.0,6505.0,United States,CVNA,18.086,,2,Overvalued,,Consumer Cyclical,consumerCyclical,,Equity,US1468691027,146869102,,,,,2024-11-30T06:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,12.9002,4.0,2026-01-07T06:00:00.000,Low,,,2,Quan,ST,USA,US Dollar,5978545.0,False
Rockwell Automation Inc,0P000004PK,0P000004PK,E,0.05713,14176.0,5977310.0,312.0,United States,ROK,33.4202,,1,Overvalued,Wide,Industrials,industrials,,Equity,US7739031091,773903109,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,19.8938,4.0,2026-01-07T06:00:00.000,Low,,,1,Qual,ST,USA,US Dollar,5977310.0,False
Kinross Gold Corp,0P00006846,0P00006846,E,0.05708,188577.0,5971408.0,139684.0,Canada,K,184.4497,,1,Overvalued,None,Basic Materials,basicMaterials,,Equity,CA4969024047,496902404,,,,,2011-05-31T05:00:00.000,,,CAD,CAD,,,,0,,,,False,,,,0,,,,26.1791,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,CAN,Canadian Dollar,5971408.0,False
Grupo Mexico SAB de CV Class B,0P0000J4J2,0P0000AO9C,E,0.0567,530319.0,5932346.0,350561.0,Mexico,GMEXICOB,98.6891,,2,Overvalued,,Basic Materials,basicMaterials,,Equity,MXP370841019,,,,,,2011-05-31T05:00:00.000,,,MXN,MXN,,,,0,,,,False,,,,0,,,,21.0234,3.0,2026-01-07T06:00:00.000,Medium,,,2,Quan,ST,MEX,Mexican Peso,5932346.0,False
W.W. Grainger Inc,0P000005TP,0P000005TP,E,0.05652,5476.0,5913751.0,920.0,United States,GWW,11.3345,,3,Fairly Valued,Wide,Industrials,industrials,,Equity,US3848021040,384802104,,,,,2016-07-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,16.4952,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,USA,US Dollar,5913751.0,False
TC Energy Corp,0P0000689D,0P0000689D,E,0.05648,100223.0,5909097.0,14932.0,Canada,TRP,36.4235,,2,Overvalued,Narrow,Energy,energy,,Equity,CA87807B1076,87807B107,,,,,2011-05-31T05:00:00.000,,,CAD,CAD,,,,0,,,,False,,,,0,,,,27.8188,3.0,2026-01-07T06:00:00.000,Medium,,,2,Qual,ST,CAN,Canadian Dollar,5909097.0,False
Bank Of China Ltd Class H,0P00009T31,0P00009T31,E,0.05634,9858000.0,5894831.0,1656000.0,China,03988,14.1857,,4,Undervalued,None,Financial Services,financialService,,Equity,CNE1000001Z5,,,,,,2011-05-31T05:00:00.000,,,HKD,HKD,,,,0,,,,False,,,,0,,,,30.1334,2.0,2026-01-07T06:00:00.000,High,,,3,Qual,ST,CHN,Hong Kong Dollar,5894831.0,False
NetEase Inc Ordinary Shares,0P0001K417,0P0001K417,E,0.05628,224320.0,5888267.0,22700.0,China,09999,16.4011,,4,Undervalued,Narrow,Communication Services,communicationsServices,,Equity,KYG6427A1022,,,,,,2021-12-31T06:00:00.000,,,HKD,HKD,,,,0,,,,False,,,,0,,,,13.9117,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,CYM,Hong Kong Dollar,5888267.0,False
Realty Income Corp,0P000004M1,0P000004M1,ER,0.05583,95503.0,5840963.0,14012.0,United States,O,23.4579,,4,Undervalued,None,Real Estate,realEstate,,Equity,US7561091049,756109104,,,,,2019-10-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,15.2684,4.0,2026-01-07T06:00:00.000,Low,,,4,Qual,ST,USA,US Dollar,5840963.0,False
Air Products and Chemicals Inc,0P0000007L,0P0000007L,E,0.05579,21419.0,5836677.0,3111.0,United States,APD,-9.2004,,3,Fairly Valued,Wide,Basic Materials,basicMaterials,,Equity,US0091581068,009158106,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,16.4597,4.0,2026-01-07T06:00:00.000,Low,,,3,Qual,ST,USA,US Dollar,5836677.0,False
Cognizant Technology Solutions Corp Class A,0P000001C8,0P000001C8,E,0.05566,70959.0,5822896.0,11848.0,United States,CTSH,-25.082,,4,Undervalued,Narrow,Technology,technology,,Equity,US1924461023,192446102,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,15.7668,4.0,2026-01-07T06:00:00.000,Low,,,5,Qual,ST,USA,US Dollar,5822896.0,False
Ford Motor Co,0P0000029A,0P0000029A,E,0.05559,419052.0,5816442.0,78821.0,United States,F,53.9615,,4,Undervalued,None,Consumer Cyclical,consumerCyclical,,Equity,US3453708600,345370860,,,,,2011-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,21.3711,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,USA,US Dollar,5816442.0,False
Cheniere Energy Inc,0P0000017T,0P0000017T,E,0.05544,27422.0,5800301.0,4314.0,United States,LNG,4.3371,,3,Fairly Valued,Wide,Energy,energy,,Equity,US16411R2085,16411R208,,,,,2014-01-31T06:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,22.5703,3.0,2026-01-07T06:00:00.000,Medium,,,4,Qual,ST,USA,US Dollar,5800301.0,False
RWE AG Class A,0P00009QRT,0P00009QRT,E,0.05522,90738.0,5777297.0,0.0,Germany,RWE,84.5506,,3,Fairly Valued,None,Utilities,utilities,,Equity,DE0007037129,,,,,,2011-05-31T05:00:00.000,,,EUR,EUR,,,,0,,,,False,,,,0,,,,22.3801,3.0,2026-01-07T06:00:00.000,Medium,,,3,Qual,ST,DEU,Euro,5777297.0,False
Vistra Corp,0P00018S1K,0P00018S1K,E,0.05506,36381.0,5760931.0,-1334.0,United States,VST,2.3924,,1,Overvalued,None,Utilities,utilities,,Equity,US92840M1027,92840M102,,,,,2018-05-31T05:00:00.000,,,USD,USD,,,,0,,,,False,,,,0,,,,24.2773,3.0,2026-01-07T06:00:00.000,Medium,,,1,Qual,ST,USA,US Dollar,5760931.0,False
